Code secteur;Libelle secteur;Code site;Libelle site;Code batiment;Libelle batiment;Lattitude/longitude;Adresse numero;Adresse rue;Adresse code postal;Adresse ville;Code salle;Libellé salle;Numero piece
8;GRADIGNAN;5;ROCQUENCOURT;E09A;Bâtiment 9A INFO/HSE;44.791138/-0.608712;15;rue Naudet;33175;GRADIGNAN;5;Salle TD;
8;GRADIGNAN;5;ROCQUENCOURT;E11;Bâtiment 11AB GC;44.790984/-0.607011;;;;;;;
;"15""";rue Naudet;33175;GRADIGNAN;5;Salle TD;5;;;;;;
8;GRADIGNAN;5;ROCQUENCOURT;E06;Bâtiment 6AB MP;44.790756/-0.611779;15;rue Naudet;33175;GRADIGNAN;5;Salle TP;5
5;BORDEAUX ;23;CARREIRE;218;Pharma 1;44.826435/-0.605938;146;Léo Saignat;33076;BORDEAUX;5;Salle TP;
16;PESSAC;20;MONTAIGNE-MONTESQUIEU;R1;Préfas R1;44.797930/-0.615819;;rue Léon Duguit;33608;PESSAC;5;Salle de cours;
5;BORDEAUX ;24;LA VICTOIRE;JQ;Bâtiment JQ;44.831221/-0.571824;3 ter;place de la Victoire;33076;BORDEAUX;5;Salle banalisée;QB9
17;TALENCE;1;PEIXOTTO;A07;Bâtiment A07;;351;cours de la libération;33405;TALENCE;5;Salle TD;
1;AGEN;13;SITE DU PIN;2;Bâtiment 2;44.208386/0.624718;2;Quai de Dunkerque;47000;AGEN;-6;Salle TD;6
17;TALENCE;1;PEIXOTTO;A07;Bâtiment A07;;351;cours de la libération;33405;TALENCE;6;Salle TD;
17;TALENCE;1;PEIXOTTO;A28;Bâtiment A28;44.807755/-0.597381;351;cours de la libération;33405;TALENCE;6;Salle informatique;8
8;GRADIGNAN;5;ROCQUENCOURT;E09B;Bâtiment 9B HSE;44.791216/-0.608531;15;rue Naudet;33175;GRADIGNAN;6;Salle TP;
8;GRADIGNAN;5;ROCQUENCOURT;E03;Bâtiment 3B SGM;44.791344/-0.610872;15;rue Naudet;33175;GRADIGNAN;6;Salle TP;
8;GRADIGNAN;5;ROCQUENCOURT;E06;Bâtiment 6AB MP;44.790756/-0.611779;15;rue Naudet;33175;GRADIGNAN;6;Salle TP;6
8;GRADIGNAN;5;ROCQUENCOURT;E11;Bâtiment 11AB GC;44.790984/-0.607011;;;;;;;
;"15""";rue Naudet;33175;GRADIGNAN;6;Amphithéâtre;6;;;;;;
5;BORDEAUX ;23;CARREIRE;218;Pharma 1;44.826435/-0.605938;146;Léo Saignat;33076;BORDEAUX;6;Salle TP;L.01
5;BORDEAUX ;23;CARREIRE;217;ISPED;44.825849/-0.605971;146;Léo Saignat;33076;BORDEAUX;6;Salle de cours;
5;BORDEAUX ;23;CARREIRE;201;Espace Santé;44.825726/-0.605134;146;Léo Saignat;33076;BORDEAUX;6;Salle de conférence;
16;PESSAC;20;MONTAIGNE-MONTESQUIEU;R1;Préfas R1;44.797930/-0.615819;;rue Léon Duguit;33608;PESSAC;6;Salle de cours;
1;AGEN;11;CAMPUS MICHEL SERRES;K3;IUT - QLIO;44.185593/0.623665;1;campus Michel Serres;47000;AGEN;6;Salle TP;
16;PESSAC;2;BORDES;B07;Bâtiment B07;44.803271/-0.609516;1;avenue des facultés;33067;PESSAC;6;Salle TD;6
16;PESSAC;20;MONTAIGNE-MONTESQUIEU;A;Bâtiment A;44.797958/-0.618408;;rue Léon Duguit;33608;PESSAC;6;Amphithéâtre;
14;PAU;21;INSPE PAU;A2;Bâtiment A2;43.310093/-0.372113;44;Bd du recteur Jean Sarrailh BP 7517;64075;PAU;6;Salle informatique;
16;PESSAC;2;BORDES;B05;Bâtiment B05;44.802601/-0.608549;1;avenue des facultés;33067;PESSAC;6;Salle informatique;1
8;GRADIGNAN;5;ROCQUENCOURT;E09B;Bâtiment 9B HSE;44.791216/-0.608531;15;rue Naudet;33175;GRADIGNAN;006a;Salle TP;
8;GRADIGNAN;5;ROCQUENCOURT;E09B;Bâtiment 9B HSE;44.791216/-0.608531;15;rue Naudet;33175;GRADIGNAN;006b;Salle TP;
8;GRADIGNAN;5;ROCQUENCOURT;E09B;Bâtiment 9B HSE;44.791216/-0.608531;15;rue Naudet;33175;GRADIGNAN;006c;Salle TP;
15;PERIGUEUX;22;CAMPUS PERIGORD;C;Bâtiment C;45.196504/0.717808;39;rue Paul Mazy;24019;PERIGUEUX;-7;Salle de cours;25
1;AGEN;13;SITE DU PIN;2;Bâtiment 2;44.208386/0.624718;2;Quai de Dunkerque;47000;AGEN;-7;Salle TD;7
14;PAU;21;INSPE PAU;A1;Bâtiment A1;43.309979/-0.372112;44;Bd du recteur Jean Sarrailh BP 7517;64075;PAU;7;Salle de cours;4/4bis
14;PAU;21;INSPE PAU;A2;Bâtiment A2;43.310093/-0.372113;44;Bd du recteur Jean Sarrailh BP 7517;64075;PAU;7;Salle de cours;
16;PESSAC;20;MONTAIGNE-MONTESQUIEU;A;Bâtiment A;44.797958/-0.618408;;rue Léon Duguit;33608;PESSAC;7;Amphithéâtre;
16;PESSAC;20;MONTAIGNE-MONTESQUIEU;R1;Préfas R1;44.797930/-0.615819;;rue Léon Duguit;33608;PESSAC;7;Salle de cours;
8;GRADIGNAN;5;ROCQUENCOURT;E06;Bâtiment 6AB MP;44.790756/-0.611779;15;rue Naudet;33175;GRADIGNAN;7;Salle TP;7
8;GRADIGNAN;5;ROCQUENCOURT;E11;Bâtiment 11AB GC;44.790984/-0.607011;;;;;;;
;"15""";rue Naudet;33175;GRADIGNAN;7;Salle TD;7;;;;;;
8;GRADIGNAN;5;ROCQUENCOURT;E09A;Bâtiment 9A INFO/HSE;44.791138/-0.608712;15;rue Naudet;33175;GRADIGNAN;7;Salle TD;
8;GRADIGNAN;5;ROCQUENCOURT;E03;Bâtiment 3B SGM;44.791344/-0.610872;15;rue Naudet;33175;GRADIGNAN;7;Salle TP;
8;GRADIGNAN;5;ROCQUENCOURT;E09B;Bâtiment 9B HSE;44.791216/-0.608531;15;rue Naudet;33175;GRADIGNAN;7;Salle TP;
17;TALENCE;1;PEIXOTTO;A28;Bâtiment A28;44.807755/-0.597381;351;cours de la libération;33405;TALENCE;7;Salle informatique;9
16;PESSAC;2;BORDES;B05;Bâtiment B05;44.802601/-0.608549;1;avenue des facultés;33067;PESSAC;7;Salle informatique;3
1;AGEN;13;SITE DU PIN;2;Bâtiment 2;44.208386/0.624718;2;Quai de Dunkerque;47000;AGEN;-8;Salle TD;7
5;BORDEAUX ;24;LA VICTOIRE;JQ;Bâtiment JQ;44.831221/-0.571824;3 ter;place de la Victoire;33076;BORDEAUX;8;Amphithéâtre;
5;BORDEAUX ;23;CARREIRE;201;Espace Santé;44.825726/-0.605134;146;Léo Saignat;33076;BORDEAUX;8;Salle de cours;
5;BORDEAUX ;23;CARREIRE;230;Odontologie;44.826240/-0.606162;146;Léo Saignat;33076;BORDEAUX;8;Salle de projet;
14;PAU;21;INSPE PAU;A1;Bâtiment A1;43.309979/-0.372112;44;Bd du recteur Jean Sarrailh BP 7517;64075;PAU;8;Salle de cours;5
8;GRADIGNAN;5;ROCQUENCOURT;E11;Bâtiment 11AB GC;44.790984/-0.607011;;;;;;;
;"15""";rue Naudet;33175;GRADIGNAN;8;Salle de projet;8;;;;;;
12;MERIGNAC;18;INSPE MERIGNAC;D;Bâtiment D;44.838466/-0.627879;160;avenue de Verdun;33700;MERIGNAC;8;Salle de cours;D1
8;GRADIGNAN;5;ROCQUENCOURT;E06;Bâtiment 6AB MP;44.790756/-0.611779;15;rue Naudet;33175;GRADIGNAN;8;Salle TP;8
16;PESSAC;20;MONTAIGNE-MONTESQUIEU;R1;Préfas R1;44.797930/-0.615819;;rue Léon Duguit;33608;PESSAC;8;Salle de cours;
8;GRADIGNAN;5;ROCQUENCOURT;E09B;Bâtiment 9B HSE;44.791216/-0.608531;15;rue Naudet;33175;GRADIGNAN;8;Salle TP;
17;TALENCE;1;PEIXOTTO;A13;Bâtiment A13;44.806539/-0.595885;351;cours de la libération;33405;TALENCE;8;Salle de cours;
1;AGEN;11;CAMPUS MICHEL SERRES;K3;IUT - QLIO;44.185593/0.623665;1;campus Michel Serres;47000;AGEN;8;Salle TP;
15;PERIGUEUX;22;CAMPUS PERIGORD;C;Bâtiment C;45.196504/0.717808;39;rue Paul Mazy;24019;PERIGUEUX;-9;Salle de cours;
8;GRADIGNAN;5;ROCQUENCOURT;E09B;Bâtiment 9B HSE;44.791216/-0.608531;15;rue Naudet;33175;GRADIGNAN;9;Salle TD;
8;GRADIGNAN;5;ROCQUENCOURT;E11;Bâtiment 11AB GC;44.790984/-0.607011;;;;;;;
;"15""";rue Naudet;33175;GRADIGNAN;9;Salle de projet;9;;;;;;
17;TALENCE;1;PEIXOTTO;A13;Bâtiment A13;44.806539/-0.595885;351;cours de la libération;33405;TALENCE;9;Salle de cours;
16;PESSAC;5;ROCQUENCOURT;R1;STAPS;44.793387/-0.614536;12;avenue Camille Jullian;33600;PESSAC;9;Salle TP;
14;PAU;21;INSPE PAU;A1;Bâtiment A1;43.309979/-0.372112;44;Bd du recteur Jean Sarrailh BP 7517;64075;PAU;9;Salle de cours;6
16;PESSAC;20;MONTAIGNE-MONTESQUIEU;R2;Préfas R2;44.797936/-0.614213;;rue Léon Duguit;33608;PESSAC;9;Salle de cours;
5;BORDEAUX ;24;LA VICTOIRE;JQ;Bâtiment JQ;44.831221/-0.571824;3 ter;place de la Victoire;33076;BORDEAUX;9;Amphithéâtre;
5;BORDEAUX ;24;LA VICTOIRE;JQ;Bâtiment JQ;44.831221/-0.571824;3 ter;place de la Victoire;33076;BORDEAUX;-10;Salle de cours;MA3
15;PERIGUEUX;22;CAMPUS PERIGORD;C;Bâtiment C;45.196504/0.717808;39;rue Paul Mazy;24019;PERIGUEUX;-10;Salle de cours;24
8;GRADIGNAN;5;ROCQUENCOURT;E09B;Bâtiment 9B HSE;44.791216/-0.608531;15;rue Naudet;33175;GRADIGNAN;10;Salle TD;
13;MONT DE MARSAN;19;INSPE MONT MARSAN;A;Bâtiment A;43.885302/-0.511827;335;rue Saint Pierre;40000;MONT DE MARSAN;10;Salle de cours;2
16;PESSAC;2;BORDES;B05;Bâtiment B05;44.802601/-0.608549;1;avenue des facultés;33067;PESSAC;10;Salle informatique;2
5;BORDEAUX ;23;CARREIRE;201;Espace Santé;44.825726/-0.605134;146;Léo Saignat;33076;BORDEAUX;10;Salle de cours;10
8;GRADIGNAN;5;ROCQUENCOURT;E11;Bâtiment 11AB GC;44.790984/-0.607011;;;;;;;
;"15""";rue Naudet;33175;GRADIGNAN;10;Salle de projet;10;;;;;;
16;PESSAC;20;MONTAIGNE-MONTESQUIEU;R2;Préfas R2;44.797936/-0.614213;;rue Léon Duguit;33608;PESSAC;10;Salle de cours;
8;GRADIGNAN;5;ROCQUENCOURT;E06;Bâtiment 6AB MP;44.790756/-0.611779;15;rue Naudet;33175;GRADIGNAN;10;Salle TP;10
5;BORDEAUX ;24;LA VICTOIRE;JQ;Bâtiment JQ;44.831221/-0.571824;3 ter;place de la Victoire;33076;BORDEAUX;-11;Salle de cours;MA4
15;PERIGUEUX;22;CAMPUS PERIGORD;C;Bâtiment C;45.196504/0.717808;39;rue Paul Mazy;24019;PERIGUEUX;-11;Salle de cours;21
8;GRADIGNAN;5;ROCQUENCOURT;E06;Bâtiment 6AB MP;44.790756/-0.611779;15;rue Naudet;33175;GRADIGNAN;11;Salle TP;11
16;PESSAC;2;BORDES;B07;Bâtiment B07;44.803271/-0.609516;1;avenue des facultés;33067;PESSAC;11;Salle TP;11
16;PESSAC;20;MONTAIGNE-MONTESQUIEU;R2;Préfas R2;44.797936/-0.614213;;rue Léon Duguit;33608;PESSAC;11;Salle de cours;
8;GRADIGNAN;5;ROCQUENCOURT;E11;Bâtiment 11AB GC;44.790984/-0.607011;;;;;;;
;"15""";rue Naudet;33175;GRADIGNAN;11;Salle de projet;11;;;;;;
8;GRADIGNAN;5;ROCQUENCOURT;E09B;Bâtiment 9B HSE;44.791216/-0.608531;15;rue Naudet;33175;GRADIGNAN;11;Salle TD;
8;GRADIGNAN;5;ROCQUENCOURT;E05;Bâtiment 5 ABC GEII;44.790834/-0.610725;15;rue Naudet;33175;GRADIGNAN;11;Labo de langues;12
16;PESSAC;2;BORDES;B16;Bâtiment B16;44.804395/-0.607311;1;avenue des facultés;33067;PESSAC;11;Salle de cours;3
15;PERIGUEUX;22;CAMPUS PERIGORD;C;Bâtiment C;45.196504/0.717808;39;rue Paul Mazy;24019;PERIGUEUX;11;Salle de cours;6
1;AGEN;13;SITE DU PIN;2;Bâtiment 2;44.208386/0.624718;2;Quai de Dunkerque;47000;AGEN;-12;Salle TD;
15;PERIGUEUX;22;CAMPUS PERIGORD;C;Bâtiment C;45.196504/0.717808;39;rue Paul Mazy;24019;PERIGUEUX;-12;Salle de cours;22
16;PESSAC;2;BORDES;B16;Bâtiment B16;44.804395/-0.607311;1;avenue des facultés;33067;PESSAC;12;Salle de cours;6
13;MONT DE MARSAN;19;INSPE MONT MARSAN;A;Bâtiment A;43.885302/-0.511827;335;rue Saint Pierre;40000;MONT DE MARSAN;12;Salle TD;
16;PESSAC;20;MONTAIGNE-MONTESQUIEU;R2;Préfas R2;44.797936/-0.614213;;rue Léon Duguit;33608;PESSAC;12;Salle de cours;
15;PERIGUEUX;22;CAMPUS PERIGORD;C;Bâtiment C;45.196504/0.717808;39;rue Paul Mazy;24019;PERIGUEUX;12;Salle de cours;5
8;GRADIGNAN;5;ROCQUENCOURT;E05;Bâtiment 5 ABC GEII;44.790834/-0.610725;15;rue Naudet;33175;GRADIGNAN;12;Salle de cours;53
13;MONT DE MARSAN;19;INSPE MONT MARSAN;A;Bâtiment A;43.885302/-0.511827;335;rue Saint Pierre;40000;MONT DE MARSAN;13;Salle TP;1
15;PERIGUEUX;22;CAMPUS PERIGORD;C;Bâtiment C;45.196504/0.717808;39;rue Paul Mazy;24019;PERIGUEUX;13;Salle de cours;4
8;GRADIGNAN;5;ROCQUENCOURT;E05;Bâtiment 5 ABC GEII;44.790834/-0.610725;15;rue Naudet;33175;GRADIGNAN;13;Salle de cours;11
8;GRADIGNAN;5;ROCQUENCOURT;E11;Bâtiment 11AB GC;44.790984/-0.607011;;;;;;;
;"15""";rue Naudet;33175;GRADIGNAN;13;Salle de cours;13;;;;;;
5;BORDEAUX ;23;CARREIRE;218;Pharma 1;44.826435/-0.605938;146;Léo Saignat;33076;BORDEAUX;13;Salle TP;A.01
16;PESSAC;20;MONTAIGNE-MONTESQUIEU;R4;Préfas R4;44.797700/-0.614447;;rue Léon Duguit;33608;PESSAC;13;Salle de cours;
8;GRADIGNAN;5;ROCQUENCOURT;E09A;Bâtiment 9A INFO/HSE;44.791138/-0.608712;15;rue Naudet;33175;GRADIGNAN;13;Salle TD;
5;BORDEAUX ;24;LA VICTOIRE;JQ;Bâtiment JQ;44.831221/-0.571824;3 ter;place de la Victoire;33076;BORDEAUX;-14;Salle de cours;LA4
5;BORDEAUX ;24;LA VICTOIRE;AE;Bâtiment AE;44.831316/-0.570209;3 ter;place de la Victoire;33076;BORDEAUX;14;Salle de cours;
16;PESSAC;20;MONTAIGNE-MONTESQUIEU;R4;Préfas R4;44.797700/-0.614447;;rue Léon Duguit;33608;PESSAC;14;Salle de cours;
15;PERIGUEUX;22;CAMPUS PERIGORD;C;Bâtiment C;45.196504/0.717808;39;rue Paul Mazy;24019;PERIGUEUX;14;Salle de cours;3
16;PESSAC;2;BORDES;B07;Bâtiment B07;44.803271/-0.609516;1;avenue des facultés;33067;PESSAC;14;Salle TD;14
8;GRADIGNAN;5;ROCQUENCOURT;E11;Bâtiment 11AB GC;44.790984/-0.607011;;;;;;;
;"15""";rue Naudet;33175;GRADIGNAN;14;Salle de cours;14;;;;;;
17;TALENCE;1;PEIXOTTO;A10;Bâtiment A10;44.807324/-0.594966;351;cours de la libération;33405;TALENCE;14;Salle TP;
17;TALENCE;1;PEIXOTTO;A10a;Bâtiment A10 ancien;;351;cours de la libération;33405;TALENCE;14;Salle TP;
5;BORDEAUX ;24;LA VICTOIRE;JQ;Bâtiment JQ;44.831221/-0.571824;3 ter;place de la Victoire;33076;BORDEAUX;-15;Salle de cours;LA3
8;GRADIGNAN;5;ROCQUENCOURT;E06;Bâtiment 6AB MP;44.790756/-0.611779;15;rue Naudet;33175;GRADIGNAN;15;Salle TP;15
5;BORDEAUX ;24;LA VICTOIRE;AE;Bâtiment AE;44.831316/-0.570209;3 ter;place de la Victoire;33076;BORDEAUX;15;Salle de cours;
16;PESSAC;20;MONTAIGNE-MONTESQUIEU;R4;Préfas R4;44.797700/-0.614447;;rue Léon Duguit;33608;PESSAC;15;Salle de cours;
8;GRADIGNAN;5;ROCQUENCOURT;E09A;Bâtiment 9A INFO/HSE;44.791138/-0.608712;15;rue Naudet;33175;GRADIGNAN;15;Salle informatique;
8;GRADIGNAN;5;ROCQUENCOURT;E11;Bâtiment 11AB GC;44.790984/-0.607011;;;;;;;
;"15""";rue Naudet;33175;GRADIGNAN;15;Salle de cours;15;;;;;;
16;PESSAC;2;BORDES;B04;Bâtiment B04;44.802459/-0.609297;1;avenue des facultés;33067;PESSAC;15;Salle TD;
5;BORDEAUX ;23;CARREIRE;218;Pharma 1;44.826435/-0.605938;146;Léo Saignat;33076;BORDEAUX;15;Salle de cours;
8;GRADIGNAN;5;ROCQUENCOURT;E05;Bâtiment 5 ABC GEII;44.790834/-0.610725;15;rue Naudet;33175;GRADIGNAN;15;Salle informatique;29
5;BORDEAUX ;24;LA VICTOIRE;JQ;Bâtiment JQ;44.831221/-0.571824;3 ter;place de la Victoire;33076;BORDEAUX;-16;Salle de cours;LA2
17;TALENCE;1;PEIXOTTO;A10a;Bâtiment A10 ancien;;351;cours de la libération;33405;TALENCE;16;Salle TP;
17;TALENCE;1;PEIXOTTO;A10;Bâtiment A10;44.807324/-0.594966;351;cours de la libération;33405;TALENCE;16;Salle TP;
8;GRADIGNAN;5;ROCQUENCOURT;E11;Bâtiment 11AB GC;44.790984/-0.607011;;;;;;;
;"15""";rue Naudet;33175;GRADIGNAN;16;Salle TP;16;;;;;;
8;GRADIGNAN;5;ROCQUENCOURT;E09A;Bâtiment 9A INFO/HSE;44.791138/-0.608712;15;rue Naudet;33175;GRADIGNAN;16;Salle informatique;
5;BORDEAUX ;24;LA VICTOIRE;AE;Bâtiment AE;44.831316/-0.570209;3 ter;place de la Victoire;33076;BORDEAUX;16;Salle de cours;
5;BORDEAUX ;24;LA VICTOIRE;JQ;Bâtiment JQ;44.831221/-0.571824;3 ter;place de la Victoire;33076;BORDEAUX;-17;Salle de cours;KA8
5;BORDEAUX ;24;LA VICTOIRE;AE;Bâtiment AE;44.831316/-0.570209;3 ter;place de la Victoire;33076;BORDEAUX;17;Salle de cours;
17;TALENCE;1;PEIXOTTO;A10;Bâtiment A10;44.807324/-0.594966;351;cours de la libération;33405;TALENCE;17;Salle de cours;
8;GRADIGNAN;5;ROCQUENCOURT;E11;Bâtiment 11AB GC;44.790984/-0.607011;;;;;;;
;"15""";rue Naudet;33175;GRADIGNAN;17;Salle TP;17;;;;;;
8;GRADIGNAN;5;ROCQUENCOURT;E06;Bâtiment 6AB MP;44.790756/-0.611779;15;rue Naudet;33175;GRADIGNAN;17;Salle TP;17
17;TALENCE;1;PEIXOTTO;A10a;Bâtiment A10 ancien;;351;cours de la libération;33405;TALENCE;17;Salle de cours;
5;BORDEAUX ;24;LA VICTOIRE;JQ;Bâtiment JQ;44.831221/-0.571824;3 ter;place de la Victoire;33076;BORDEAUX;-18;Salle de cours;LA7
16;PESSAC;2;BORDES;B04;Bâtiment B04;44.802459/-0.609297;1;avenue des facultés;33067;PESSAC;18;Salle TD;
16;PESSAC;2;BORDES;B07;Bâtiment B07;44.803271/-0.609516;1;avenue des facultés;33067;PESSAC;18;Salle TD;18
8;GRADIGNAN;5;ROCQUENCOURT;E11;Bâtiment 11AB GC;44.790984/-0.607011;;;;;;;
;"15""";rue Naudet;33175;GRADIGNAN;18;Salle TP;18;;;;;;
8;GRADIGNAN;5;ROCQUENCOURT;E06;Bâtiment 6AB MP;44.790756/-0.611779;15;rue Naudet;33175;GRADIGNAN;18;Salle TP;18
13;MONT DE MARSAN;19;INSPE MONT MARSAN;A;Bâtiment A;43.885302/-0.511827;335;rue Saint Pierre;40000;MONT DE MARSAN;18;Salle TP;
5;BORDEAUX ;24;LA VICTOIRE;JQ;Bâtiment JQ;44.831221/-0.571824;3 ter;place de la Victoire;33076;BORDEAUX;-19;Salle de cours;KA5
17;TALENCE;1;PEIXOTTO;A05;Bâtiment A05;44.807324/-0.593562;351;cours de la libération;33405;TALENCE;19;Salle de cours;
8;GRADIGNAN;5;ROCQUENCOURT;E11;Bâtiment 11AB GC;44.790984/-0.607011;;;;;;;
;"15""";rue Naudet;33175;GRADIGNAN;19;Salle TP;19;;;;;;
8;GRADIGNAN;5;ROCQUENCOURT;E05;Bâtiment 5 ABC GEII;44.790834/-0.610725;15;rue Naudet;33175;GRADIGNAN;19;Salle TP;23
8;GRADIGNAN;5;ROCQUENCOURT;E06;Bâtiment 6AB MP;44.790756/-0.611779;15;rue Naudet;33175;GRADIGNAN;019a;Salle TP;019a
16;PESSAC;2;BORDES;B16;Bâtiment B16;44.804395/-0.607311;1;avenue des facultés;33067;PESSAC;20;Salle TP;7
8;GRADIGNAN;5;ROCQUENCOURT;E11;Bâtiment 11AB GC;44.790984/-0.607011;;;;;;;
;"15""";rue Naudet;33175;GRADIGNAN;20;Salle TP;20;;;;;;
8;GRADIGNAN;5;ROCQUENCOURT;E06;Bâtiment 6AB MP;44.790756/-0.611779;15;rue Naudet;33175;GRADIGNAN;20;Salle TP;20
16;PESSAC;2;BORDES;B16;Bâtiment B16;44.804395/-0.607311;1;avenue des facultés;33067;PESSAC;21;Salle de cours;2
8;GRADIGNAN;5;ROCQUENCOURT;E05;Bâtiment 5 ABC GEII;44.790834/-0.610725;15;rue Naudet;33175;GRADIGNAN;21;Amphithéâtre;14
16;PESSAC;2;BORDES;B07;Bâtiment B07;44.803271/-0.609516;1;avenue des facultés;33067;PESSAC;21;Salle TP;21
17;TALENCE;1;PEIXOTTO;A02;Bâtiment A02;44.808161/-0.591959;351;cours de la libération;33405;TALENCE;21;Salle TP;
8;GRADIGNAN;5;ROCQUENCOURT;E11;Bâtiment 11AB GC;44.790984/-0.607011;;;;;;;
;"15""";rue Naudet;33175;GRADIGNAN;21;Salle TP;22;;;;;;
8;GRADIGNAN;5;ROCQUENCOURT;E06;Bâtiment 6AB MP;44.790756/-0.611779;15;rue Naudet;33175;GRADIGNAN;21;Salle de cours;21
16;PESSAC;2;BORDES;B16;Bâtiment B16;44.804395/-0.607311;1;avenue des facultés;33067;PESSAC;22;Salle TP;8
8;GRADIGNAN;5;ROCQUENCOURT;E05;Bâtiment 5 ABC GEII;44.790834/-0.610725;15;rue Naudet;33175;GRADIGNAN;22;Salle TP;32
15;PERIGUEUX;22;CAMPUS PERIGORD;C;Bâtiment C;45.196504/0.717808;39;rue Paul Mazy;24019;PERIGUEUX;22;Salle TP;
16;PESSAC;2;BORDES;B04;Bâtiment B04;44.802459/-0.609297;1;avenue des facultés;33067;PESSAC;23;Salle TP;
8;GRADIGNAN;5;ROCQUENCOURT;E11;Bâtiment 11AB GC;44.790984/-0.607011;;;;;;;
;"15""";rue Naudet;33175;GRADIGNAN;23;Salle TP;24;;;;;;
8;GRADIGNAN;5;ROCQUENCOURT;E05;Bâtiment 5 ABC GEII;44.790834/-0.610725;15;rue Naudet;33175;GRADIGNAN;23;Salle TP;31
8;GRADIGNAN;5;ROCQUENCOURT;E05;Bâtiment 5 ABC GEII;44.790834/-0.610725;15;rue Naudet;33175;GRADIGNAN;24;Salle TP;CP1
16;PESSAC;2;BORDES;B07;Bâtiment B07;44.803271/-0.609516;1;avenue des facultés;33067;PESSAC;24;Salle TD;24
17;TALENCE;1;PEIXOTTO;A01;Bâtiment A01;44.808524/-0.592029;351;cours de la libération;33405;TALENCE;24;Salle TP;
16;PESSAC;2;BORDES;B04;Bâtiment B04;44.802459/-0.609297;1;avenue des facultés;33067;PESSAC;24;Salle TD;
8;GRADIGNAN;5;ROCQUENCOURT;E11;Bâtiment 11AB GC;44.790984/-0.607011;;;;;;;
;"15""";rue Naudet;33175;GRADIGNAN;24;Salle TP;25;;;;;;
15;PERIGUEUX;22;CAMPUS PERIGORD;C;Bâtiment C;45.196504/0.717808;39;rue Paul Mazy;24019;PERIGUEUX;24;Salle TP;
8;GRADIGNAN;5;ROCQUENCOURT;E05;Bâtiment 5 ABC GEII;44.790834/-0.610725;15;rue Naudet;33175;GRADIGNAN;25;Salle TP;25
15;PERIGUEUX;22;CAMPUS PERIGORD;C;Bâtiment C;45.196504/0.717808;39;rue Paul Mazy;24019;PERIGUEUX;25;Salle TP;
17;TALENCE;1;PEIXOTTO;A01;Bâtiment A01;44.808524/-0.592029;351;cours de la libération;33405;TALENCE;25;Salle TP;
16;PESSAC;2;BORDES;B07;Bâtiment B07;44.803271/-0.609516;1;avenue des facultés;33067;PESSAC;25;Salle TD;25
17;TALENCE;1;PEIXOTTO;A02;Bâtiment A02;44.808161/-0.591959;351;cours de la libération;33405;TALENCE;26;Salle TP;
15;PERIGUEUX;22;CAMPUS PERIGORD;C;Bâtiment C;45.196504/0.717808;39;rue Paul Mazy;24019;PERIGUEUX;26;Salle TP;
16;PESSAC;2;BORDES;B16;Bâtiment B16;44.804395/-0.607311;1;avenue des facultés;33067;PESSAC;26;Salle de cours;9
8;GRADIGNAN;5;ROCQUENCOURT;E05;Bâtiment 5 ABC GEII;44.790834/-0.610725;15;rue Naudet;33175;GRADIGNAN;26;Salle TP;28
8;GRADIGNAN;5;ROCQUENCOURT;E05;Bâtiment 5 ABC GEII;44.790834/-0.610725;15;rue Naudet;33175;GRADIGNAN;27;Salle TP;19
16;PESSAC;2;BORDES;B16;Bâtiment B16;44.804395/-0.607311;1;avenue des facultés;33067;PESSAC;27;Salle TP;1
8;GRADIGNAN;5;ROCQUENCOURT;E05;Bâtiment 5 ABC GEII;44.790834/-0.610725;15;rue Naudet;33175;GRADIGNAN;28;Salle TP;27
8;GRADIGNAN;5;ROCQUENCOURT;E05;Bâtiment 5 ABC GEII;44.790834/-0.610725;15;rue Naudet;33175;GRADIGNAN;29;Salle TP;26
15;PERIGUEUX;22;CAMPUS PERIGORD;C;Bâtiment C;45.196504/0.717808;39;rue Paul Mazy;24019;PERIGUEUX;29;Salle de cours;
16;PESSAC;2;BORDES;B07;Bâtiment B07;44.803271/-0.609516;1;avenue des facultés;33067;PESSAC;30;Salle TD;30
16;PESSAC;2;BORDES;B04;Bâtiment B04;44.802459/-0.609297;1;avenue des facultés;33067;PESSAC;30;Salle TP;
8;GRADIGNAN;5;ROCQUENCOURT;E05;Bâtiment 5 ABC GEII;44.790834/-0.610725;15;rue Naudet;33175;GRADIGNAN;30;Salle TP;20
15;PERIGUEUX;22;CAMPUS PERIGORD;C;Bâtiment C;45.196504/0.717808;39;rue Paul Mazy;24019;PERIGUEUX;30;Salle TP;
8;GRADIGNAN;5;ROCQUENCOURT;E05;Bâtiment 5 ABC GEII;44.790834/-0.610725;15;rue Naudet;33175;GRADIGNAN;31;Salle TP;21
8;GRADIGNAN;5;ROCQUENCOURT;E05;Bâtiment 5 ABC GEII;44.790834/-0.610725;15;rue Naudet;33175;GRADIGNAN;32;Salle TP;22
16;PESSAC;2;BORDES;B07;Bâtiment B07;44.803271/-0.609516;1;avenue des facultés;33067;PESSAC;33;Salle TD;33
8;GRADIGNAN;5;ROCQUENCOURT;E05;Bâtiment 5 ABC GEII;44.790834/-0.610725;15;rue Naudet;33175;GRADIGNAN;33;Salle TP;15
